date,subjID,subjSex,treatment,stimuli_angle_pos,stimuli_angle_size,trialn,noisesize,stimn,side,stim_type,turn,turnside,turndelay,peakmagnitude,peakduration
2024-04-19,SO030PI060,J,C,40,4,2,4,37.0,Left,white,0,,,,
2024-04-19,SO030PI060,J,C,40,4,2,4,38.0,Left,black,0,,,,
2024-04-19,SO030PI060,J,C,40,4,2,4,39.0,Right,white,0,,,,
2024-04-19,SO030PI060,J,C,40,4,2,4,40.0,Right,white,0,,,,
2024-04-19,SO030PI060,J,C,40,4,2,4,41.0,Right,white,0,,,,
2024-04-19,SO030PI060,J,C,40,4,2,4,42.0,Left,grey,1,Left,0.0023767948150634,106.18975830078124,0.7000019550323486
2024-04-19,SO030PI060,J,C,40,4,2,4,43.0,Right,black,1,Right,0.513427734375,15.944000244140623,0.4333283901214599
2024-04-19,SO030PI060,J,C,40,4,2,4,44.0,Left,black,0,,,,
2024-04-19,SO030PI060,J,C,40,4,2,4,45.0,Left,black,0,,,,
2024-04-19,SO030PI060,J,C,40,4,2,4,46.0,Left,grey,0,,,,
2024-04-19,SO030PI060,J,C,40,4,2,4,47.0,Right,black,0,,,,
2024-04-19,SO030PI060,J,C,40,4,2,4,48.0,Left,secondOrder,0,,,,
2024-04-19,SO030PI060,J,C,40,4,2,4,49.0,Left,white,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,1,Right,1.5564281940460205,15.932838439941406,0.4416673183441162
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,1,Right,1.5524353981018066,20.97833251953125,0.4417731761932373
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,1,Right,0.7390697002410889,26.358123779296875,0.4333558082580566
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,1,Right,0.8720474243164062,26.358123779296875,0.4333558082580566
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,1,Left,1.461543083190918,40.01979064941406,0.5249927043914795
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,1,Right,1.263117790222168,42.6781005859375,0.733332633972168
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,,,none,1,Right,0.0062549114227294,15.549827575683594,0.4999997615814209
2024-04-19,SO031PI059,F,C,40,4,2,4,0.0,Right,grey,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,1.0,Left,secondOrder,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,2.0,Right,refresh,1,Right,0.0006124973297119,37.768096923828125,0.633338451385498
2024-04-19,SO031PI059,F,C,40,4,2,4,3.0,Left,grey,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,4.0,Left,black,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,5.0,Right,white,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,6.0,Right,black,1,Right,0.007836103439331,54.260101318359375,0.6499941349029541
2024-04-19,SO031PI059,F,C,40,4,2,4,7.0,Right,secondOrder,1,Right,0.0056996345520019,32.19654846191406,0.6666758060455322
2024-04-19,SO031PI059,F,C,40,4,2,4,8.0,Left,white,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,9.0,Left,white,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,10.0,Right,secondOrder,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,11.0,Left,refresh,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,12.0,Right,grey,1,Right,0.007364273071289,34.44453430175781,0.8499882221221924
2024-04-19,SO031PI059,F,C,40,4,2,4,13.0,Left,black,1,Left,0.5462710857391357,15.730674743652344,0.5166671276092529
2024-04-19,SO031PI059,F,C,40,4,2,4,14.0,Right,black,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,15.0,Right,white,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,16.0,Left,grey,1,Left,0.5229496955871582,12.28643798828125,0.4583194255828857
2024-04-19,SO031PI059,F,C,40,4,2,4,17.0,Right,white,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,18.0,Right,secondOrder,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,19.0,Left,refresh,1,Left,0.7786006927490234,49.262481689453125,0.4416913986206054
2024-04-19,SO031PI059,F,C,40,4,2,4,20.0,Right,white,1,Right,0.0061955451965332,26.039390563964844,0.6500062942504883
2024-04-19,SO031PI059,F,C,40,4,2,4,21.0,Left,black,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,22.0,Left,white,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,23.0,Right,refresh,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,24.0,Right,refresh,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,25.0,Left,secondOrder,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,26.0,Right,secondOrder,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,27.0,Right,refresh,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,28.0,Left,black,1,Left,0.9643673896789552,20.23788452148437,0.3916754722595215
2024-04-19,SO031PI059,F,C,40,4,2,4,29.0,Right,white,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,30.0,Right,grey,1,Right,0.0062615871429443,185.0665283203125,0.5083193778991699
2024-04-19,SO031PI059,F,C,40,4,2,4,31.0,Right,refresh,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,32.0,Right,white,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,33.0,Right,black,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,34.0,Left,grey,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,35.0,Left,grey,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,36.0,Right,secondOrder,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,37.0,Left,black,1,Left,0.0047290325164794,25.896713256835938,0.766650915145874
2024-04-19,SO031PI059,F,C,40,4,2,4,38.0,Left,white,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,39.0,Left,secondOrder,1,Left,0.0091173648834228,100.80252075195312,0.7586514949798584
2024-04-19,SO031PI059,F,C,40,4,2,4,40.0,Left,secondOrder,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,41.0,Left,refresh,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,42.0,Right,grey,1,Right,0.0034220218658447,42.84400939941406,0.7916655540466309
2024-04-19,SO031PI059,F,C,40,4,2,4,43.0,Right,secondOrder,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,44.0,Left,black,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,45.0,Right,black,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,46.0,Left,refresh,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,47.0,Left,refresh,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,48.0,Right,grey,0,,,,
2024-04-19,SO031PI059,F,C,40,4,2,4,49.0,Right,grey,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,1,Left,0.0051159858703613,26.018463134765625,0.5749974250793457
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,1,Right,0.5554647445678711,29.98565673828125,0.4913747310638428
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,1,Left,0.001772403717041,14.274925231933594,0.6666827201843262
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,1,Left,0.0031397342681884,12.152690887451172,0.7666451930999756
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,1,Left,1.2675650119781494,26.13220977783203,0.7166640758514404
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,1,Left,1.1708407402038574,25.29609680175781,0.8166735172271729
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,1,Left,1.5051507949829102,24.280181884765625,0.4916629791259765
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,1,Left,0.536257266998291,25.477203369140625,0.5166635513305664
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,1,Left,0.0011155605316162,11.260536193847656,0.6238477230072021
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,,,none,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,0.0,Left,scattered_blink,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,1.0,Left,square_blink_black,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,2.0,Left,secondOrder,1,Left,0.6316559314727783,18.74102783203125,0.3916745185852051
2024-05-02,SO032_1PD065,F,C,40,4,3,4,3.0,Right,black,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,4.0,Right,square_blink_white,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,5.0,Left,black,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,6.0,Left,black,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,7.0,Right,square_blink_black,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,8.0,Right,secondOrder,1,Right,0.0077557563781738,43.80104064941406,0.633326530456543
2024-05-02,SO032_1PD065,F,C,40,4,3,4,9.0,Right,square_blink_black,1,Right,1.3913700580596924,22.242935180664062,0.6083278656005859
2024-05-02,SO032_1PD065,F,C,40,4,3,4,10.0,Left,scattered_blink,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,11.0,Left,square_blink_black,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,12.0,Right,square_blink_black,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,13.0,Right,square_blink_white,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,14.0,Left,secondOrder,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,15.0,Left,scattered_blink,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,16.0,Left,square_blink_white,1,Left,0.506885290145874,12.862274169921877,0.3166725635528564
2024-05-02,SO032_1PD065,F,C,40,4,3,4,17.0,Left,square_blink_white,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,18.0,Right,scattered_blink,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,19.0,Right,square_blink_white,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,20.0,Right,secondOrder,1,Right,0.0045812129974365,32.89100646972656,0.7500090599060059
2024-05-02,SO032_1PD065,F,C,40,4,3,4,21.0,Right,refresh,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,22.0,Right,refresh,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,23.0,Left,secondOrder,1,Left,0.7491042613983154,20.920196533203125,0.4750134944915771
2024-05-02,SO032_1PD065,F,C,40,4,3,4,24.0,Left,black,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,25.0,Left,black,1,Left,0.9467263221740724,59.45660400390625,0.4418795108795166
2024-05-02,SO032_1PD065,F,C,40,4,3,4,26.0,Left,scattered_blink,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,27.0,Right,scattered_blink,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,28.0,Right,refresh,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,29.0,Left,secondOrder,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,30.0,Left,square_blink_black,1,Left,0.4664113521575928,66.50418090820312,0.4416661262512207
2024-05-02,SO032_1PD065,F,C,40,4,3,4,31.0,Right,square_blink_white,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,32.0,Left,refresh,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,33.0,Right,scattered_blink,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,34.0,Left,scattered_blink,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,35.0,Left,square_blink_white,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,36.0,Right,refresh,1,Right,0.0125987529754638,30.618972778320312,0.7999963760375977
2024-05-02,SO032_1PD065,F,C,40,4,3,4,37.0,Right,black,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,38.0,Right,black,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,39.0,Right,black,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,40.0,Right,square_blink_white,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,41.0,Right,refresh,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,42.0,Right,refresh,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,43.0,Right,square_blink_black,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,44.0,Right,square_blink_black,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,45.0,Right,refresh,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,46.0,Left,secondOrder,0,,,,
2024-05-02,SO032_1PD065,F,C,40,4,3,4,47.0,Left,secondOrder,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,1,Left,0.0052680969238281,13.336929321289062,0.6083402633666992
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,1,Left,0.0019376277923583,15.695152282714844,0.5670528411865234
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,,,none,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,0.0,Left,refresh,1,Left,0.015639305114746,78.98025512695312,0.5750093460083008
2024-05-02,SO033PD068,F,C,40,4,1,4,1.0,Right,black,1,Right,0.0017943382263183,30.675750732421875,0.5499701499938965
2024-05-02,SO033PD068,F,C,40,4,1,4,2.0,Left,scattered_blink,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,3.0,Right,square_blink_white,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,4.0,Right,scattered_blink,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,5.0,Left,square_blink_black,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,6.0,Right,square_blink_black,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,7.0,Right,secondOrder,1,Right,0.0155234336853027,49.830841064453125,0.5249788761138916
2024-05-02,SO033PD068,F,C,40,4,1,4,8.0,Left,black,1,Left,1.3997135162353516,43.82453918457031,0.6000018119812012
2024-05-02,SO033PD068,F,C,40,4,1,4,9.0,Left,black,1,Left,0.0081899166107177,31.099624633789062,0.7492008209228516
2024-05-02,SO033PD068,F,C,40,4,1,4,10.0,Right,secondOrder,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,11.0,Left,refresh,1,Left,0.0081801414489746,11.499359130859377,0.5912349224090576
2024-05-02,SO033PD068,F,C,40,4,1,4,12.0,Right,refresh,1,Right,0.0060677528381347,60.11029052734375,0.558330774307251
2024-05-02,SO033PD068,F,C,40,4,1,4,13.0,Left,refresh,1,Left,0.0150830745697021,67.16342163085938,0.7333149909973145
2024-05-02,SO033PD068,F,C,40,4,1,4,14.0,Right,square_blink_white,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,15.0,Left,secondOrder,1,Left,0.0065579414367675,66.087158203125,0.6249840259552002
2024-05-02,SO033PD068,F,C,40,4,1,4,16.0,Left,refresh,1,Left,0.0064764022827148,62.547393798828125,0.691396951675415
2024-05-02,SO033PD068,F,C,40,4,1,4,17.0,Right,black,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,18.0,Left,square_blink_white,1,Left,0.0017623901367187,31.483642578125,0.4583339691162109
2024-05-02,SO033PD068,F,C,40,4,1,4,19.0,Left,square_blink_black,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,20.0,Left,scattered_blink,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,21.0,Left,secondOrder,1,Left,0.0070102214813232,46.7462158203125,0.6749978065490723
2024-05-02,SO033PD068,F,C,40,4,1,4,22.0,Left,square_blink_white,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,23.0,Right,square_blink_white,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,24.0,Left,square_blink_white,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,25.0,Right,secondOrder,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,26.0,Left,secondOrder,1,Left,1.247673511505127,51.826080322265625,0.7500007152557373
2024-05-02,SO033PD068,F,C,40,4,1,4,27.0,Right,scattered_blink,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,28.0,Left,black,1,Left,0.0016520023345947,62.6689453125,0.6333181858062744
2024-05-02,SO033PD068,F,C,40,4,1,4,29.0,Left,scattered_blink,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,30.0,Right,scattered_blink,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,31.0,Right,square_blink_black,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,32.0,Left,square_blink_black,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,33.0,Left,black,1,Left,0.0004596710205078,62.975372314453125,0.6419975757598877
2024-05-02,SO033PD068,F,C,40,4,1,4,34.0,Left,refresh,1,Left,0.0141816139221191,33.21781921386719,0.6666603088378906
2024-05-02,SO033PD068,F,C,40,4,1,4,35.0,Left,square_blink_black,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,36.0,Right,square_blink_black,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,37.0,Left,secondOrder,1,Left,0.0060429573059082,68.1375732421875,0.6249985694885254
2024-05-02,SO033PD068,F,C,40,4,1,4,38.0,Right,refresh,1,Right,0.0070412158966064,41.84672546386719,0.5587642192840576
2024-05-02,SO033PD068,F,C,40,4,1,4,39.0,Right,black,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,40.0,Left,refresh,1,Left,1.347710132598877,51.33457946777344,0.6499841213226318
2024-05-02,SO033PD068,F,C,40,4,1,4,41.0,Left,black,1,Left,0.0052919387817382,62.643798828125,0.7083339691162109
2024-05-02,SO033PD068,F,C,40,4,1,4,42.0,Left,square_blink_white,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,43.0,Left,scattered_blink,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,44.0,Left,secondOrder,1,Left,0.005772590637207,47.058441162109375,0.7583332061767578
2024-05-02,SO033PD068,F,C,40,4,1,4,45.0,Right,scattered_blink,0,,,,
2024-05-02,SO033PD068,F,C,40,4,1,4,46.0,Right,square_blink_black,0,,,,
