date,subjID,subjSex,treatment,stimuli_angle_size,trialn,noisesize,stimn,eye,angle,side,stim_type,turn,turnside,turndelay,peakmagnitude,peakduration
6/18/2024,SD017PI209,J,C,4,1,4,37,PLE,-120,Left,secondOrder,0,,,,
6/18/2024,SD017PI209,J,C,4,1,4,38,ALE,-40,Left,square_blink_black,0,,,,
6/18/2024,SD017PI209,J,C,4,1,4,39,ALE,-40,Left,square_blink_black,0,,,,
6/18/2024,SD017PI209,J,C,4,1,4,40,ALE,-40,Left,scattered_blink,0,,,,
6/18/2024,SD017PI209,J,C,4,1,4,41,ALE,-40,Left,square_blink_white,0,,,,
6/18/2024,SD017PI209,J,C,4,1,4,42,ALE,-40,Left,secondOrder,0,,,,
6/18/2024,SD017PI209,J,C,4,1,4,43,PLE,120,Right,square_blink_black,0,,,,
6/18/2024,SD017PI209,J,C,4,1,4,44,ALE,40,Right,black,0,,,,
6/18/2024,SD017PI209,J,C,4,1,4,45,PLE,120,Right,scattered_blink,0,,,,
6/18/2024,SD017PI209,J,C,4,1,4,46,PLE,-120,Left,scattered_blink,0,,,,
6/18/2024,SD017PI209,J,C,4,1,4,47,PLE,-120,Left,refresh,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,ALE,none,Left,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,ALE,none,Left,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,ALE,none,Left,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,ALE,none,Left,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,ALE,none,Left,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,ALE,none,Left,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,ALE,none,Left,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,ALE,none,Left,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,ALE,none,Left,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,ALE,none,Left,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,ALE,none,Left,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,ALE,none,Left,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,0,ALE,40,Right,scattered_blink,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,1,PLE,120,Right,secondOrder,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,2,PLE,-120,Left,refresh,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,3,PLE,-120,Left,scattered_blink,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,4,PLE,-120,Left,black,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,5,PLE,120,Right,scattered_blink,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,6,PLE,120,Right,black,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,7,PLE,-120,Left,secondOrder,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,8,PLE,-120,Left,square_blink_black,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,9,ALE,40,Right,secondOrder,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,10,PLE,120,Right,scattered_blink,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,11,PLE,120,Right,square_blink_black,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,12,ALE,40,Right,secondOrder,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,13,ALE,-40,Left,refresh,1,Left,1.049292803,39.36010742,0.474956512
6/18/2024,SD020PI205,J,C,4,1,4,14,ALE,40,Right,refresh,1,Right,0.839684963,32.95394897,0.499970913
6/18/2024,SD020PI205,J,C,4,1,4,15,ALE,-40,Left,scattered_blink,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,16,PLE,120,Right,square_blink_white,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,17,PLE,120,Right,refresh,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,18,ALE,-40,Left,black,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,19,PLE,120,Right,square_blink_black,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,20,ALE,-40,Left,secondOrder,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,21,ALE,-40,Left,secondOrder,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,22,ALE,-40,Left,refresh,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,23,PLE,120,Right,black,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,24,ALE,40,Right,square_blink_black,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,25,PLE,-120,Left,scattered_blink,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,26,ALE,-40,Left,square_blink_white,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,27,ALE,-40,Left,square_blink_white,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,28,PLE,-120,Left,secondOrder,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,29,ALE,40,Right,black,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,30,ALE,40,Right,refresh,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,31,PLE,120,Right,refresh,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,32,ALE,40,Right,square_blink_white,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,33,PLE,-120,Left,square_blink_black,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,34,ALE,-40,Left,square_blink_black,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,35,ALE,-40,Left,black,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,36,ALE,40,Right,black,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,37,ALE,40,Right,scattered_blink,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,38,ALE,40,Right,square_blink_white,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,39,PLE,120,Right,square_blink_white,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,40,ALE,-40,Left,scattered_blink,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,41,PLE,-120,Left,square_blink_white,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,42,ALE,40,Right,square_blink_black,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,43,PLE,120,Right,secondOrder,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,44,PLE,-120,Left,black,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,45,ALE,-40,Left,square_blink_black,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,46,PLE,-120,Left,square_blink_white,0,,,,
6/18/2024,SD020PI205,J,C,4,1,4,47,PLE,-120,Left,refresh,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,,ALE,none,Left,none,1,Left,0.948830605,18.61794281,0.483337164
6/18/2024,SD021PI206,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,,ALE,none,Left,none,1,Left,0.70472765,25.04759216,0.433340311
6/18/2024,SD021PI206,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,0,PLE,-120,Left,refresh,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,1,PLE,-120,Left,secondOrder,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,2,ALE,40,Right,scattered_blink,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,3,ALE,-40,Left,square_blink_white,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,4,ALE,-40,Left,square_blink_black,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,5,PLE,120,Right,square_blink_white,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,6,PLE,120,Right,square_blink_black,1,Right,0.51135993,23.03283691,0.433351994
6/18/2024,SD021PI206,F,C,4,1,4,7,ALE,-40,Left,secondOrder,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,8,PLE,-120,Left,square_blink_white,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,9,PLE,-120,Left,scattered_blink,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,10,ALE,-40,Left,scattered_blink,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,11,ALE,-40,Left,refresh,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,12,PLE,120,Right,refresh,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,13,PLE,120,Right,refresh,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,14,PLE,120,Right,secondOrder,1,Right,1.145245552,19.55532074,0.850008488
6/18/2024,SD021PI206,F,C,4,1,4,15,ALE,40,Right,secondOrder,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,16,ALE,40,Right,square_blink_white,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,17,ALE,40,Right,scattered_blink,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,18,ALE,40,Right,square_blink_black,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,19,PLE,-120,Left,scattered_blink,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,20,PLE,120,Right,black,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,21,PLE,120,Right,secondOrder,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,22,PLE,-120,Left,secondOrder,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,23,PLE,120,Right,scattered_blink,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,24,ALE,-40,Left,black,1,Left,0.600867987,41.50338745,0.508197069
6/18/2024,SD021PI206,F,C,4,1,4,25,PLE,120,Right,black,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,26,ALE,-40,Left,secondOrder,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,27,ALE,40,Right,secondOrder,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,28,ALE,-40,Left,refresh,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,29,PLE,-120,Left,square_blink_white,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,30,ALE,40,Right,black,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,31,ALE,40,Right,square_blink_white,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,32,PLE,-120,Left,square_blink_black,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,33,ALE,40,Right,refresh,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,34,ALE,-40,Left,square_blink_white,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,35,PLE,120,Right,square_blink_white,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,36,PLE,-120,Left,square_blink_black,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,37,PLE,120,Right,scattered_blink,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,38,PLE,-120,Left,black,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,39,ALE,-40,Left,scattered_blink,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,40,PLE,-120,Left,refresh,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,41,PLE,120,Right,square_blink_black,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,42,PLE,-120,Left,black,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,43,ALE,40,Right,refresh,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,44,ALE,40,Right,black,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,45,ALE,-40,Left,black,1,Left,0.98331666,45.79269409,0.483359337
6/18/2024,SD021PI206,F,C,4,1,4,46,ALE,40,Right,square_blink_black,0,,,,
6/18/2024,SD021PI206,F,C,4,1,4,47,ALE,-40,Left,square_blink_black,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,,ALE,none,Right,none,1,Right,1.19481349,66.72677612,0.799988985
6/18/2024,SD022PI207,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,,ALE,none,Right,none,1,Right,0.613734245,139.5661621,0.816687584
6/18/2024,SD022PI207,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,,PLE,none,Right,none,1,Right,0.008553982,15.63479614,0.62498498
6/18/2024,SD022PI207,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,0,ALE,-40,Left,scattered_blink,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,1,ALE,40,Right,secondOrder,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,2,ALE,-40,Left,scattered_blink,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,3,PLE,-120,Left,refresh,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,4,PLE,-120,Left,secondOrder,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,5,PLE,120,Right,black,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,6,PLE,120,Right,refresh,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,7,PLE,120,Right,black,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,8,PLE,-120,Left,square_blink_white,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,9,ALE,-40,Left,square_blink_black,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,10,PLE,-120,Left,refresh,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,11,ALE,40,Right,square_blink_black,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,12,PLE,120,Right,refresh,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,13,PLE,120,Right,square_blink_white,1,Right,0.006696701,62.12394714,0.833350182
6/18/2024,SD022PI207,F,C,4,1,4,14,PLE,120,Right,square_blink_black,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,15,ALE,-40,Left,refresh,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,16,PLE,-120,Left,scattered_blink,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,17,PLE,120,Right,secondOrder,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,18,PLE,120,Right,scattered_blink,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,19,PLE,-120,Left,black,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,20,ALE,-40,Left,secondOrder,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,21,ALE,40,Right,black,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,22,ALE,40,Right,black,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,23,PLE,-120,Left,black,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,24,ALE,40,Right,secondOrder,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,25,ALE,-40,Left,refresh,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,26,ALE,40,Right,square_blink_white,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,27,ALE,-40,Left,black,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,28,PLE,120,Right,secondOrder,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,29,PLE,-120,Left,secondOrder,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,30,ALE,40,Right,refresh,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,31,PLE,-120,Left,square_blink_black,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,32,PLE,-120,Left,square_blink_black,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,33,ALE,40,Right,square_blink_black,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,34,ALE,-40,Left,black,1,Left,0.005239248,95.45861816,0.758312464
6/18/2024,SD022PI207,F,C,4,1,4,35,ALE,40,Right,scattered_blink,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,36,ALE,-40,Left,square_blink_white,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,37,PLE,-120,Left,square_blink_white,1,Left,0.00638628,11.43565369,0.933327198
6/18/2024,SD022PI207,F,C,4,1,4,38,ALE,40,Right,square_blink_white,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,39,ALE,-40,Left,square_blink_black,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,40,ALE,40,Right,scattered_blink,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,41,PLE,120,Right,square_blink_white,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,42,ALE,-40,Left,secondOrder,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,43,PLE,120,Right,square_blink_black,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,44,PLE,-120,Left,scattered_blink,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,45,ALE,40,Right,refresh,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,46,ALE,-40,Left,square_blink_white,0,,,,
6/18/2024,SD022PI207,F,C,4,1,4,47,PLE,120,Right,scattered_blink,0,,,,
6/18/2024,SD023PI208,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,SD023PI208,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/18/2024,SD023PI208,F,C,4,1,4,,ALE,none,Left,none,1,Left,0.901332378,37.11071777,0.400172472
6/18/2024,SD023PI208,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,SD023PI208,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,SD023PI208,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD023PI208,F,C,4,1,4,,ALE,none,Left,none,0,,,,
